friend_tagg_count,pid,comment_count,like_count,post_type,fid,created_time,message,share_count,label
298,177612180793_10154583168565794,716,889,video_inline,177612180793,2017-05-07T13:00:00+0000,"【網通小教室之有獎徵答又來囉🎁】
華碩無線分享器到底有多好，連你阿嬤都知道！👉第二彈巨獻登場！
究竟阿嬤又要傳授什麼小妙招呢？
請粉絲觀賞短片完畢，分享並且留言回答問題",602,1
2688,351894464883065_1415374601868374,1360,1345,photo,351894464883065,2017-03-17T04:00:00+0000,"🐄🐄🐄🐄🐄🐄🐄🐄🐄🐄🐄
白色香濃牛內湯頭.
就是~【農心 牛骨湯麵】~
愛吃牛肉的你，一定要來品嚐看看~

🐃🐃 請TAG 二位好友!!   
🐃🐃留言
",839,1
0,172489456479180_363245310736926,0,842,video_inline,172489456479180,2017-04-11T02:05:30+0000,請觀賞由卡拉．迪樂芬妮(Cara Delevingne)主演的Gabrielle de Chanel包款形象廣告預告片。這支由Shishi Yamazaki執導的動畫短片，於4月10日發布。,25,1
0,233718966815657_687866498067566,2,22,photo,233718966815657,2017-04-16T10:00:00+0000,"別讓眼周肌膚洩漏年齡的秘密

大家知道眼周肌膚厚度只有其他部位皮膚的三分之一嗎？因此容易產生黑眼圈、水腫、下垂、疲態等困擾，今天就要公開 Kevin老師 眼部保養技巧，不讓眼周透露身為女人的秘密～
Tip 1：改善眼周循環
針對眼周進行不同方式的按摩，以消除水腫及避免下垂，可使用保養品搭配按摩最有效

Tip 2：注意夜間飲食
避免過鹹、過辣、飲酒(尤其是啤酒)，以及短時間大量飲水

Tip 3：美眼飲食補給
例如：補充葉黃素、B群，或多吃深色蔬菜及喝苟杞水

Kevin老師 也大力推薦他最近的愛用的眼周按摩神器 #冰溫亮眸SPA按摩儀BSC301，可透過冷熱溫度保養眼周，幫助你改善血液循環 ，提升眼周代謝，促進保養品吸收，特別推薦夜間保養採「先熱再冷」，但注意冰敷時間勿過長；白天則可以直接以冷敷提神😉😉😉",0,1
0,139589396215732_798362043671794,0,0,animated_image_share,139589396215732,2017-05-11T03:00:00+0000,"【夏日出門遊玩防曬三步驟☀】
每天都要重複上妝、保養、防曬，
但你知道正確的步驟嗎？

① 清潔保濕要徹底💦
② 使用👉露得清海灘終極防曬隔離乳👈上山下海都能阻絕紫外線
■隱形隔水膜會在肌膚形成一層隱形保護膜，隔水透氣
■Helioplex™高效隔光科技，有效隔絕陽光侵害
③ 畫上美美的妝出門遊玩去🐾

追蹤露得清IG>>https://www.instagram.com/neutrogenatw/
防曬不再遮遮掩掩>>https://goo.gl/3hUavF

#neusummertime #outdoor #neusuncare #露露全台防曬巡迴 #臉部正確防曬步驟請注意 #和露露一起美美地夏日輕旅行",0,1
0,10150152646565646_10158399266225646,0,26,photo,10150152646565646,2017-03-24T09:00:00+0000,"►台灣三洋 X 夏季提升睡眠品質小撇步🛏◄

那個，請問冬天你有來過嗎？
夏天怎麼一眨眼就要來了？

天氣漸漸升溫，吹完頭髮總是上演濕背秀？
房間維持在最舒服的溫度，笑容就能出現最美的弧度👌
 
讓躁動的火氣神隱！不管躺著坐著，隨時都能無線遙控「台灣三洋直流變頻冷氣SAC-V22F/SAE-V22F、創造屬於你的舒爽感！」

🌀超適合小家庭的高溫救星
🌀靜音技術強力升級，靜音‧安眠‧省電一機達成
🌀DC直流變頻壓縮機效能進化，快速調節室內溫度
🌀忽冷忽熱的感覺不再，恆溫舒適感完美達成",7,1
0,604492532912821_1626822844013113,17,223,photo,604492532912821,2017-04-15T12:03:00+0000,"好輪胎就像看電影一樣，
安靜是一種美德。

#認同就用按讚支持參加抽獎",10,1
8,353812734713953_1316450668450150,140,341,animated_image_share,353812734713953,2017-05-08T13:00:00+0000,"Yo！🤘吃品客就是嗨🤘
你能跟上Mr.P的tempo嗎?
藍芽喇叭&KKBOX，讓你跟上節奏🎶

★【上傳截圖+分享】告訴Mr.P你最想要哪一個？",79,1
1839,263705449348_10155518202599349,906,1230,video_inline,263705449348,2017-05-08T10:59:54+0000,"【必勝客首創】冠軍酥香菠蘿芝心餅皮 & 全新 菠蘿金沙奶皇餅皮 一口享受超人氣美味
 
「酥香菠蘿芝心餅皮」咬一口享受酥甜菠蘿與香濃芝心的雙重好滋味，廣受大小朋友喜愛，親子聚會有菠蘿芝心餅皮，讓你一秒變身人氣媽咪！
還有限時推出的「菠蘿金沙奶皇餅皮」，外層酥脆菠蘿外皮搭配內層填入香甜濃郁的金沙奶皇餡，一口咬下享受驚喜的絕配好味！
美味立即享受：https://goo.gl/Kn7aGC
 
即日起至5/16 23:59 前【按讚＋公開分享】「@______@_____一同享受必勝客台灣獨創的[酥香菠蘿芝心餅皮] 跟 [菠蘿金沙奶皇餅皮] ！」",885,1
320,360450250740751_1330828893702877,4071,2489,video_inline,360450250740751,2017-06-27T05:45:29+0000,"【 小米台灣夏季新品發佈會 看直播抽新品✨】
夏天的小米新品來了，觀看直播留言發佈會發表了哪幾款新品，就抽一台小米Max 2！
分享本文邀請朋友一起來看！",951,1
0,601530866559001_1598724910172920,0,0,photo,601530866559001,2017-06-02T12:31:00+0000,"【保健搜查線 § 大腸癌危險因子的生活特徵你有沒有？】
台灣大腸癌佔十大癌症死因第三位，發生率站上第一位，而且是年輕化最快的癌症，年紀最輕的病例已經推進20歲以下。
　
《不要再對新國病掉以輕心》
除了先天帶有大腸直腸癌的遺傳基因，以下這些常見的生活特徵，也會讓你累積大腸癌的危險因子！
　
📌生活壓力大作息不正常
→忙碌生活讓生活緊張壓力大，腸道菌叢被破壞使免疫力降低，產生毒素及發炎
📌喝水少、排便少
→水分不夠，造成腸道水分與蠕動不足，宿便無法排除使毒素累積。
📌膳食纖維吃太少
→每天至少要吃300克的蔬菜，維持腸道健康，水果不能完全代替蔬菜。
📌喜歡吃加工食品
→加工肉品常添加亞硝酸鹽→經腸道作用成為亞硝胺類等致癌物質。
📌長期外食
→食品添加物和高油、高鈉無形中使口味越吃越重，增加腸道負擔。
📌喜歡高溫燒烤與油炸
→肉類和澱粉類食品溫度超過150度，會釋出致癌的化學物質。
📌過量攝取甜食和酒精
→過量攝取糖和酒精，熱量高使人肥胖，也會容易使腺體病變增生瘜肉。
 　
小編提醒您：
如果家族成員有瘜肉症候群或大腸癌病史，應固定到醫院健診，進行直腸指檢或纖維結腸鏡檢查。",0,1
15,164709646910260_1342543532460193,95,3343,photo,164709646910260,2017-05-19T04:01:00+0000,"HTC U11 壓一下，開啟你的想像

你還記得這些特點嗎? 快分享你最喜歡哪一個吧!",146,1
0,758362110876541_1427912030588209,0,6,share,758362110876541,2017-05-19T04:00:00+0000,"🐇今年夏天必備的白T與白鞋，穿起來清新又爽朗，但要保持乾淨整潔可是非常困難滴～尤其台灣多雨潮濕，根本就是白色衣鞋的大敵呀～🤔
跟著小編一起學白色鞋子的清潔小撇步，除了善用牙膏的去漬功能，外出前先使用防水噴霧也是防髒的好方法唷！😉

(文章來源：噪咖)",1,1
5,1536078920006615_1870235353257635,25,1355,video_inline,1536078920006615,2017-04-05T10:00:00+0000,"【Beetle時尚戰火 持續延燒】
八色Beetle現身拉票！
擁有外在風尚，更兼具內在韻味
除了車色，你更該著迷於Beetle的態度本色！
留言告訴哥，2017 Top Beetle，你投給誰？

🚗投票時間從4/3(一)起至4/9 (日) 23:59，我們將於4/12(三)公佈冠軍Beetle！

#福斯也愛玩",28,1
0,384832144896183_1291386980907357,0,46,photo,384832144896183,2017-03-20T10:00:01+0000,"🎉[明治Poifull軟糖-綜合水果/汽水口味]🎉

可愛Poifull軟糖盒裝新登場!
色彩繽紛可愛，小小一盒就有多種口味，
經典水果或是綜合汽水，你喜歡哪個?

#波波軟糖還是poifull軟糖哪個好呢
",0,1
1,126949930763408_731205193671209,5,1629,video_inline,126949930763408,2017-05-24T10:00:00+0000,"吸引無數車迷目光的BMW大5系列－車頭燈演進順序解答為efdcbag，你答對了嗎？
 
一起回味各代車頭燈的設計特色：

第一代E12、第二代E28、第三代E34：
基本的雙圓形設計。

第四代E39：
這代是Chris Bangle設計的首款BMW車型，他為雙圓型頭燈設計了燈罩，2001年小改款後，升級為導引光圈日間行車燈組與乳白色燈眉，因為貌似天使頭上的光環，於是有「天使眼」的稱號，甚至成為BMW的經典象徵。

第五代E60：
BMW設計總監Chris Bangle，將這一代著名的「天使眼」設計革新成一大一小、一前一後的姿態，同時增加了一對亮眼的眉燈，讓車頭燈更顯氣勢。

第六代F10：
延續光環型設計，但在小改款後，頭燈改為上下平底的光環型頭燈。

第七代G30：
將傳統的雙圓形改為六角形線條，並與比例放大的雙腎形水箱護罩緊密相連，呈現更俐落、更具未來感的視覺。

看原始題目：https://goo.gl/h8JpIz",89,1
0,1070545629682214_1488631821206924,0,7,photo,1070545629682214,2017-05-25T02:00:00+0000,"真航空的粉絲@ KwonYoung-O在日本沖繩上空分享了他美妙的照片。
這裡的藍天藍到像是一片汪洋，藍的出現了潛入海底的錯覺……今天，你也想和我們分享你眼中的天空嗎？ 😎",0,1
0,152739014741402_1613267548688534,6,63,photo,152739014741402,2017-03-19T02:30:01+0000,"[週日動動腦]
大家都吃過新品火腿起司了嗎??
猜猜看sal'e是甚麼意思呢?",0,1
10,250846248378675_1008430885953537,29,851,photo,250846248378675,2017-04-07T09:53:51+0000,"2017台崎大會師來了!!!!!!!
本次將於5月20-21於高雄夢時代前廣場與各位車友同歡
報名從即日起至4月30日止
熱血的騎士們今年別再錯過啦(´･д･｀)ﾊ(･д･｀*)
就讓我們製造一場崎跡時代吧
大家一騎來╮(＞▽<)人(>▽＜)╭",66,1
7,1175328232493915_1729593190400747,8,119,photo,1175328232493915,2017-04-07T12:00:00+0000,"靠近一點！
別再呆呆地像塊木頭
現在就等你用手抱緊我~
來來來~讓KYMCO幫你解讀女人心❤
Ⓚ【留言+分享】：
「@(口是心非的朋友)心裡話就給KYMCO替妳說~」",18,1
0,191228817579105_1290501737651802,0,257,album,191228817579105,2017-03-19T11:01:34+0000,"各位朋友
今天你/妳是不是也正在人生無限公司上班？
別忘了打卡喔！",8,1
0,168423776607421_1289516901164764,0,70,album,168423776607421,2017-05-21T05:00:00+0000,"【與IBM一起努力　讓世界更美好❤】
為了實踐IBM的企業社會責任，IBM Coperate Service Corps每年都會開放各國的IBMer，申請到國外擔任志工，運用IBM的企業資源與自身的專業，協助當地解決社會問題。
自2008年推出計劃以來，IBM已經派出來自60多個國家，近3300名的IBMer到全球39個國家，協助當地完成超過1200項的專案囉!!!🎉🎉🎉

今年IBM Taiwan的IBMer── Daphne Lan也獲選至羅馬尼亞參與志工專案
Daphne Lan：「在羅馬尼亞的1個月，我與非營利組織 East Europe Institute of Reproduction Health共事，EEIRH關懷人類最基本的健康與家庭議題，企圖從這個角度幫助其區域（東歐與中亞）人口發展、社會發展等。他們與聯合國以及許多機構組織合作，提供家暴受害人中途之家協助或諮商等。在羅馬尼亞，家庭暴力被認為是「家務事」，受暴者並不一定自覺到受迫害，受害者對於EEIRH的服務不熟悉、信任感亦不足，我們的任務是協助思考如何運用當地高度的智慧型手機持有率（智慧型手機持有率高於電腦，平均每人1.8支），以行動應用的方式對EEIRH的使命提出建議藍圖及行銷溝通計畫!」
",2,1
