friend_tagg_count,pid,comment_count,like_count,post_type,fid,created_time,message,share_count
2,778841768809878_1696070283753684,21,753,share,778841768809878,2017-05-15T12:00:00+0000,"⚠專業賽車手、越野玩家，請忽略此篇文章
如果你正在找小型都會用車、代步小車、造型帥氣可愛的潮車，那一定要好好認識SUZUKI全新世代戰略小車——ALL NEW IGNIS！

🐦別錯過限時早鳥優惠
https://goo.gl/WYQUyh

#SUZUKI #WayOfLife #IGNIS",45
0,424429247586325_1598279493534622,0,57,photo,424429247586325,2017-03-31T15:02:15+0000,"下著雨的假期前一晚，期待著明天之後的陽光、沙灘、大海
隨性穿上莫卡辛鞋款，計劃著屬於自己的專屬時尚輕履!! 

Reazor Drive
Clarks 門市資訊 https://goo.gl/LsSFeh",4
0,127607240588402_1710517865630657,0,227,photo,127607240588402,2017-04-17T12:18:43+0000,"【賀！ 完美女人冰淇淋蛋糕榮獲蘋果副刊通路評比 總冠軍！】

口感滑順，充滿玫瑰香氣與酸甜草莓的冰淇淋，搭配大方典雅造型，讓完美女人以81.33的高分獲得各大通路評比總冠軍！
而外型精緻浪漫，由玫瑰荔枝覆盆子與香濃夏威夷果仁冰淇淋搭配的香水密碼蛋糕則是獲得青睞，拿下百貨通路冰淇淋蛋糕評比第二名！
還有今年超高人氣接骨木花黑醋栗與玫瑰荔枝覆盆子冰淇淋搭配出可愛嬌貴的草莓花園，更是評審們一致口碑推薦！

媒體推薦報導→ https://goo.gl/I5o9Zk
今年就用哈根達斯蛋糕，把最純粹的愛，獻給最愛的媽媽吧！

哈根達斯母親節蛋糕 早鳥享優惠
5/5前 冰淇淋蛋糕最低享85折
更多早鳥訊息→ https://goo.gl/3CwqSu",13
6,270750529766166_748139782027236,44,3361,video_inline,270750529766166,2017-05-09T11:34:51+0000,"【經典車款—真・性・格】
ALL NEW GRAND LANCER的經典不敗工藝
恰如其分的扮演著型格又不失跑格的國產中型房車
那分Sporty以上、Racing未滿的酷勁與格調，讓陽岱鋼也為之動容。
是有多厲害？讓狂人日誌現身說法，開給你看！
一看GRAND LANCER工藝之魂>> https://goo.gl/cR6LX4
#Mitsubishi #中華三菱 #GRANDLANCER #鋼の探偵",0
1,56247409725_10155321061919726,1,49,album,56247409725,2017-05-01T12:15:00+0000,"⚡馬拉松限定優惠⚡
【五段雙人機能扶手沙發(三色)】母親節好禮 點數10倍
可完全打平成床 具彈性、支撐性高
＞＞https://ez2o.com/48TY8
輕鬆領券直接賺4/30序號: 17marathon-7現折88
🌟馬拉松超級攻略🌟
🔥輕鬆領券直接賺
🔥樂天市場手機APP購物↗點數再加碼3倍！
🔥樂天信用卡超級點數最高6倍送！
🔥指定店家加碼點數最高20倍
🔥跨店購物↗點數加碼最高20倍
4/24-5/2來樂天點數輕鬆賺！！",4
5,289990318975_10156037640648976,4,1286,album,289990318975,2017-04-28T10:00:00+0000,"跟著 Cayenne 去旅行 開啟冒險任意門

不論 三峽百年老街的古樸風華，
或者 北台灣海岸奇石的鬼斧神工，
Porsche 就像是開啟世界冒險的任意門，
帶領著您不停發掘路途中的新鮮事。

Cayenne Diesel Platinum Edition 白金限定版 
滿足您的冒險精神，準備好出遊了嗎?

了解更多: https://goo.gl/zMBK6R
#CayenneDieselPlatinumEdition",13
0,1070545629682214_1488631821206924,0,7,photo,1070545629682214,2017-05-25T02:00:00+0000,"真航空的粉絲@ KwonYoung-O在日本沖繩上空分享了他美妙的照片。
這裡的藍天藍到像是一片汪洋，藍的出現了潛入海底的錯覺……今天，你也想和我們分享你眼中的天空嗎？ 😎",0
0,144908898861624_1526691337350033,1,109,album,144908898861624,2017-05-16T05:57:23+0000,"就是今天!

佳麗寶LUNASOL
2017 夏限定彩妝上市！

大自然「砂岩」色澤 迷人健康色當道
沐浴熱情艷陽下的優雅從容

受夠了粉嫩色系的妝容嗎？LUNASOL 2017夏限定彩妝教大家如何甜美中帶點帥氣，優雅不失氣勢！夏天首先最能連想到的就是豔陽，與其討厭流汗的大熱天，不如享受這大自然的活力能源，能夠沐浴在陽光下，比起寒冬的下雨天還要幸福的多了！

晶巧光燦眼盒(燦夏) 限定2款
晶巧柔薰眼線液 限定2色
晶巧燦夏修容餅 限定1款
晶巧水潤唇蜜 限定2色
晶巧亮采美顏膏 限定5色
晶巧指甲油N 限定3色",7
0,152739014741402_1613267548688534,6,63,photo,152739014741402,2017-03-19T02:30:01+0000,"[週日動動腦]
大家都吃過新品火腿起司了嗎??
猜猜看sal'e是甚麼意思呢?
更多新品資訊: https://goo.gl/pn49l5",0
10,250846248378675_1008430885953537,29,851,photo,250846248378675,2017-04-07T09:53:51+0000,"2017台崎大會師來了!!!!!!!
本次將於5月20-21於高雄夢時代前廣場與各位車友同歡
報名從即日起至4月30日止
熱血的騎士們今年別再錯過啦(´･д･｀)ﾊ(･д･｀*)
就讓我們製造一場崎跡時代吧
大家一騎來╮(＞▽<)人(>▽＜)╭

#2017大會師
#高雄夢時代
#party",66
0,537090766308350_1737908219559926,2,99,video_direct_response,537090766308350,2017-05-20T02:00:00+0000,"【把家庭聚餐後的時間留給家人】
母親節才剛過完，端午節馬上接踵而來，週週在家聚餐，碗盤總是堆積如山😭
伊萊克斯洗碗機，15人份超大容量，搭配獨家衛星環型水臂360度清潔無死角，把時間留下陪伴心愛的家人！goo.gl/JBZxAT",17
265,442235892477072_1472125286154789,287,3674,video_direct_response,442235892477072,2017-04-01T03:00:00+0000,"【沙宣 x 全民挺GD活動！】
沙宣代言人G-Dragon引爆潮流話題，再創話題熱度新顛峰！
4/30前至Pchome 購買沙宣全系列商品滿499，就有機會獲得G-Dragon潮品
數量有限，要搶要快 >> https://goo.gl/mPFGnk
<搶GD三重抽>
1. 買沙宣商品滿$499！就抽GD人形立牌(5名)、托特包(10名)、海報(20名)
> https://goo.gl/mPFGnk
2. 購買新品任一組合，即贈GD海報(限量80名)
> https://goo.gl/1CzuzK
> https://goo.gl/Bs4LZF
3. 購買GD四入組，即贈GD托特包(限量70個)
> https://goo.gl/Eihevc",149
36,366439094270_10155543822829271,39,465,animated_image_share,366439094270,2017-05-08T10:20:39+0000,"【Legion Level Up】💪

你是路人、閒人，還是神人? 😉
解鎖你最6的遊戲名稱，留下你的大名並Tag一位隊友寫下「@______，我最強的是XXX !」，並公開分享此篇貼文，即有機會獲得Lenovo Y系列電競滑鼠墊一份!

👉注意事項: 
1.活動時間由即日起至5/14(日) 晚上23:59截止，逾期參加將視為無效
2.得獎名單將於5/16(二) 於粉絲團上公佈
3.獎品以實物為準，不可兌換現金或其他等值商品. 
4.主辦單位Lenovo Taiwan保留內容跟獎品修改與取消資格",25
0,608262145912469_1431183093620366,0,80,photo,608262145912469,2017-03-31T12:00:01+0000,"「美酒加咖啡，我只要喝一杯」
唷耶!!明天就開始放連假啦😍
小編這次要教粉絲們製作一杯「微醺咖啡歐蕾」
為連續4天的假期~好好慶祝一下🤘乾啦☕
😚「微醺咖啡歐蕾」超簡單動手作：
①煮杯香甜濃醇的咖啡歐蕾
②再加入適量奶酒，最後在上層放一兩匙鮮奶油就完成了!
最後搭配一些美味甜點，無法以言語表達的甜蜜微醺，就此為連假揭開序幕啦❤~(￣▽￣)~*

(圖片來源： https://goo.gl/tW7r5x )",3
0,147420985293458_1294841877218024,1,13,video_inline,147420985293458,2017-05-15T02:09:28+0000,"【淘▪開心】台上一秒鐘，台下10年功~哈哈哈，睇嚟喺「功力過盛」😆😆
🏀睇緊NBA季後賽嘅你，都想過下扣籃癮？
👦一齊整翻個 家居籃球框，等你過足癮：https://goo.gl/5C5K2t
#淘開心 #家居籃球框  #每個男生都有一個扣籃夢 #NBAPlayoffs #LetsGoWarriors
Video Source:http://i.imgur.com/1uLedXY.gif",5
63,151713051567596_1529955280410026,86,227,photo,151713051567596,2017-05-26T06:00:00+0000,"或走或爬或扭！還在擔心好動的寶寶活動量不夠嗎？
👶好奇寶寶搬搬樂即將與您見面！ 
體驗室內戶外只要隨時穿上「好奇好動褲」不論怎麼跨、怎麼動、怎麼扭，輕鬆一套就能擁有合身舒服不外漏的貼身呵護！快帶寶寶來參加好奇寶寶搬搬樂來活動筋骨吧！💪💨
  
我們快來看看好動寶寶在哪邊活動筋骨呢！ 
👉活動日期：106/6/3(六)&106/6/4(日)  
👉活動時間：13:30~16:30  (第一組參賽寶寶請於13:00報到)
👉現場活動名額：每場50位！ (活動開始前10天開放現場報名!)

✨記得參加後到我們FB分享活動內分享寶寶與我們活動背板的好動😘可愛合照!!(✨活動另行公布!請密切注意✨)就有機會抽到一整箱「好奇白金級好動褲」帶回家喔！😏

＃好奇寶寶
＃好動寶寶 
＃HUG舒服擁抱 
＃好奇寶寶搬搬樂",64
0,522623651112699_1524074314300956,1,38,video_inline,522623651112699,2017-06-19T04:00:00+0000,"【本搾の夏日體驗】
靠近一點，你可以再靠近一點！
坐在綠綠的草地上野餐
喝上一口本搾最暢快了
高比例的45%果汁含量
新鮮的水果香氣瀰漫在周圍
享受著青春美好的愜意

#KIRIN #本搾
#青春鮮柳橙",0
0,171212682949216_1437344886335983,2,18,share,171212682949216,2017-05-02T10:00:00+0000,"🎉🎉中獎名單公佈🎉🎉
活動：Global Mall 新北中和環球倩碧概念櫃抽獎活動
恭喜Mei Mei chen  林楚融  黃奕霖 
獲得 紐約普普戀色唇釉(限定色)正貨 乙支
請私訊小編您的聯絡資訊！

貼心小提醒：沒有得獎的粉絲們也別傷心，還有更多抽獎好禮等著大家帶回家唷 >> https://goo.gl/1zhcnJ",0
7,1175328232493915_1729593190400747,8,119,photo,1175328232493915,2017-04-07T12:00:00+0000,"靠近一點！
別再呆呆地像塊木頭
現在就等你用手抱緊我~
來來來~讓KYMCO幫你解讀女人心❤
Ⓚ【留言+分享】：
「@(口是心非的朋友)心裡話就給KYMCO替妳說~」
#KYMCO
#ROMEO125
#我懂女人心
#浪漫情話就留給ROMEO替我說
#戀愛即時通",18
0,622567637810519_1388542871212988,3,211,photo,622567637810519,2017-05-20T02:00:00+0000,"對大尺寸罩杯的朋友而言，台灣氣候悶熱潮溼，稍微活動往往汗流浹背，渾身黏膩不舒服。如果汗水來不及排除積聚在體表，長時間容易導致黴菌感染，影響胸部皮膚健康。
 
要保持胸部清爽健康，首要工作就是做好個人衛生，每天勤加替換乾淨內衣。清潔時記得澈底將內衣沖洗乾淨，才不會因為洗劑殘留引發過敏。同時，務必根據身形選擇正確尺寸的合身內衣；如此一來，內衣才能完整包覆乳房確實與胸部肌膚貼合，避免因為空隙產生摩擦，進而引發穿著不適。
 
華歌爾〔挺舒服大罩杯］特別從日本進口超薄親膚的「3D 立體透氣棉」，即時排出身體熱氣，同時更讓環境中的冷空氣在透氣棉夾層之間自由流動。更搭配貼心機能「P UP」剪裁，讓胸部在罩杯的氣墊緩衝下被溫柔完美包覆，帶來合身不黏膩的清爽透氣感受。
 
#Wacoal #挺舒服大罩杯 #EFG大罩杯 #3D立體透氣棉 #Pup剪裁 
 
圖片來自 jill111，https://goo.gl/KqkWKP",43
835,131580750222123_1447519071961611,526,1085,photo,131580750222123,2017-06-27T08:30:00+0000,"【狂賀JETS強取四冠🏆留言抽安全帽】
慶祝JETS拿到四冠！小編來大放送🎉
一起來慶祝奪冠，就有機會抽價值萬元的安全帽👍

👉TSR JETS 名人榜👈
🏆TSRRC冠軍-黃晧
🏆TSRRC季軍-王聖欽
🏆125C1冠軍-陳韋豪
🏆125C3冠軍-鄧憶鴻
🏆125C2亞軍-傅忠信
-------------------------------------
〖留言抽萬元安全帽〗
👉活動辦法
STEP1. 追蹤SYM IG粉絲團
STEP2. 於此貼文按讚，並公開分享於個人頁面
STEP3. 於貼文下方留言「@___，JETS強取四冠94狂！我JETS威武啦！」

👉活動時間
即日起至106/7/16，於106/7/18公佈得獎名單

👉活動贈品
萬元安全帽1頂，共1位",521
0,1687189424896235_1891608197787689,0,0,photo,1687189424896235,2017-06-01T12:00:00+0000,"【地方的媽媽愛注意～～】

為了孩子的健康，妳會準備營養、健康的餐點，但孩子愛吃的水果、果汁、運動飲料或番茄醬，都是造成常見的酸性食物，會酸蝕寶貝的牙齒！

媽媽別擔心～《舒酸定強化琺瑯質 學齡兒童專用牙膏》可保護牙齒不受酸蝕侵害，重新強化酸軟的琺瑯質。專業設計的配方中還有高有效氟，不僅對抗牙齒酸蝕，還可有效預防蛀牙！

希望孩子吃得健康，也別忘了牙齒健康，預防牙齒酸蝕，從小開始『強化琺瑯質』！

#孩子的牙齒健康不能等
#記得天天強化琺瑯質

*三歲以下兒童使用本產品之前請先諮詢牙醫師或醫師",0
0,286146600001_10158586503080002,5,65,live_video_schedule,286146600001,2017-04-11T02:28:27+0000,"【Xbox開箱玩 –《Yooka-Laylee 》】
🎮前《阿邦阿卡大冒險》團隊最新力作，開放世界動作遊戲。
🎮跟著變色龍Yooka及蝙蝠Laylee踏冒史詩冒險，打擊邪惡陰謀。
🎬同步直播
Beam：https://beam.pro/xboxtaiwan
Twitch：https://www.twitch.tv/xboxtaiwan
#Xbox開箱玩 #XboxOne #YookaLaylee",1
1,1025203670852550_1479135995459313,4,96,video_inline,1025203670852550,2017-05-05T10:00:00+0000,"❤Merries專屬好康❤ 答好答滿的妙妙兔搶答時間 活動得獎公佈囉

各位爸比媽咪們，「答好答滿的妙妙兔搶答時間」幸運得獎者如下: 韓真言、Gina Lin、江謦菡、詹秀金、Tinki Yang，妙妙兔會私訊幸運得獎的5位爸比媽咪，請記得在2017/5/7(日) 23:59前回覆妙妙兔的私訊，告訴妙妙兔您的聯絡姓名、電話、寄送地址(含郵遞區號)，妙妙兔將在2017/5/8(一)當週開始依序寄送贈品唷！

沒抽到的爸比媽咪也別傷心，繼續鎖定Merries 妙而舒台灣粉絲頁，每個月都會有最新的活動唷～

#妙而舒 #Merries # Merries專屬好康",1
0,350438191643697_1492292057458299,2,229,photo,350438191643697,2017-05-23T04:24:21+0000,"【LINE 貼圖小舖】新上架✨

<鬧一波大師有聲動態貼圖！>
全體動起來～還有超鬧聲音讓你刷留言一波！
👉http://line.me/S/sticker/8599

<白吉有話說2>
喵喵🐱白吉親自錄音！聲動表情萌倒你的親朋好友🐾
👉 http://line.me/S/sticker/8632

<白爛小賀-動的超級狂>
白爛小賀無極限～沒有最白爛，只有更白爛！
👉 http://line.me/S/sticker/8631

<慵懶可愛♪ 史努比（職場篇）>
超實用職場必備用語～史努比上班囉！
👉 http://line.me/S/sticker/8633

【LINE 主題小舖】新上架✨
<小熊維尼（微風篇）>",4
0,191228817579105_1290501737651802,0,257,album,191228817579105,2017-03-19T11:01:34+0000,"各位朋友
今天你/妳是不是也正在人生無限公司上班？
別忘了打卡喔！
#如果是五月天人生無限公司加班也OK啦
#KOSETaiwan
#雪肌精不是雪ㄐㄧㄐㄧ啦
#五月天好棒
#戀舞當然要看新垣結衣
#雪肌精御雅要上市了",8
0,114348401956305_1404573799600419,0,405,animated_image_share,114348401956305,2017-05-16T13:00:00+0000,"🔆初夏肌膚保養神器 - 濃密泡沫洗顏儀

天氣開始悶熱  肌膚是不是也感覺無法呼吸呢？
使用 EH-SC50 濃密泡沫洗顏儀清潔肌膚，只需短短 5 秒，就可以產生超綿密細緻泡沫，還搭配柔軟潔顏刷，深層洗淨肌膚及毛孔的髒污，輕鬆擁有淨白水潤肌！

濃密泡沫洗顏儀EH-SC50：http://goo.gl/8PP44b

#PanasonicBeauty #Panasonic #SC50 #初夏 #濃密泡沫  #洗臉機",13
